type,product_internal_id,product_sku,product_name,product_price,product_compare_to_price,product_is_inventory_tracked,product_quantity,product_quantity_out_of_stock_behaviour,product_low_stock_notification_quantity,product_quantity_minimum_allowed_for_purchase,product_quantity_maximum_allowed_for_purchase,product_is_available,product_media_main_image_url,product_media_main_image_alt,product_media_gallery_image_url_1,product_media_gallery_image_alt_1,product_media_gallery_image_url_2,product_media_gallery_image_alt_2,product_media_gallery_image_url_3,product_media_gallery_image_alt_3,product_media_gallery_image_url_4,product_media_gallery_image_alt_4,product_media_gallery_image_url_5,product_media_gallery_image_alt_5,product_media_gallery_image_url_6,product_media_gallery_image_alt_6,product_media_gallery_image_url_7,product_media_gallery_image_alt_7,product_media_gallery_image_url_8,product_media_gallery_image_alt_8,product_media_gallery_image_url_9,product_media_gallery_image_alt_9,product_media_gallery_image_url_10,product_media_gallery_image_alt_10,product_media_gallery_image_url_11,product_media_gallery_image_alt_11,product_media_gallery_image_url_12,product_media_gallery_image_alt_12,product_description,product_category_1,product_category_2,product_category_3,product_category_4,product_category_5,product_category_6,product_category_7,product_is_featured,product_is_featured_order_by,product_price_per_unit,product_units_in_product,product_brand,product_upc,product_ribbon_text,product_ribbon_color,product_subtitle,product_weight,product_is_shipping_required,product_length,product_width,product_height,product_shipping_preparation_time_for_shipping_in_days,product_shipping_preparation_time_for_pickup_in_minutes,product_shipping_preparation_time_for_local_delivery_in_minutes,product_shipping_preparation_time_for_preorders_in_days,product_shipping_show_delivery_date_on_the_product_page,product_shipping_type,product_shipping_fixed_rate,product_shipping_method_markup,product_shipping_white_list,product_shipping_black_list,product_tax_class_code,product_seo_title,product_seo_description,product_related_item_ids,product_related_item_skus,product_related_items_random,product_related_items_random_category,product_related_items_random_number_of_items,product_custom_price_enabled,product_is_review_collection_enabled,product_google_product_category_code,product_option_name,product_option_type,product_option_is_required,product_option_value,product_option_markup,product_option_is_default_option_selection,product_option_swatch_hex_value,product_option_swatch_image,product_option_swatch_selector_is_image,category_internal_id,category_path,category_is_available,category_description,category_seo_title,category_seo_description,category_image,category_image_alt,category_order_by,source_store_id,url,custom_url_slug
product,762376944,,Oil & Vinegar,4.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5015878344.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5004880866.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5015631773.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5015631778.png,,,,,,,,,,,,,,,,,,,,<p>3 oz olive oil</p><p>40 fl oz bottle of vegetable oil</p><p>16 fl oz bottle of Corn Oil</p><p>Vinegar bottle</p>,Grocery Delivery | Shop Culebra / Cookout BBQ Package,Grocery Delivery | Shop Culebra,,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Oil & Vinegar,3 oz olive oil 40 fl oz bottle of vegetable oil 16 fl oz bottle of Corn Oil Vinegar bottle,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/oil--vinegar,
product_option,762376944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oil & Vinegar,RADIOBUTTONS,true,Corn Oil 16 fl oz,0.00,false,,,,,,,,,,,,,108569855,,
product_option,762376944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oil & Vinegar,RADIOBUTTONS,true,Vegetable Oil 40 fl oz,2.00,false,,,,,,,,,,,,,108569855,,
product_option,762376944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oil & Vinegar,RADIOBUTTONS,true,Olive Oil 3 fl oz,0.00,false,,,,,,,,,,,,,108569855,,
product_option,762376944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oil & Vinegar,RADIOBUTTONS,true,Vinegar,0.00,false,,,,,,,,,,,,,108569855,,
product,811009976,,Orange Chicken - Golden China,15.00,,false,0,,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/811009976/5537769375.png,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Cubed and marinated chicken thighs sauteed and sauced to perfection. Served with egg and ham fried rice, french fries.</p><p><br></p><p><br></p><p>All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.</p>",,,,,,,,true,49,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,,,default,Orange Chicken - Golden China,"Cubed and marinated chicken thighs sauteed and sauced to perfection. Served with egg and ham fried rice, french fries. All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.",,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/orange-chicken-golden-china,
product,763623526,,Paper Towel Roll,3.99,,false,0,SHOW,1,,,true,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5015715835.png,,,,,,,,,,,,,,,,,,,,,,,,,,<p>Qty 1 Paper Towel Roll</p>,Grocery Delivery | Shop Culebra / Cookout BBQ Package,Grocery Delivery | Shop Culebra,Water Taxi & Private Excursions,Grocery Delivery | Shop Culebra / Lunch \/ Beach Package,Cabana Grocery Preparation,,,true,28,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Paper Towel Roll,Qty 1 Paper Towel Roll,"763623546,716416143,762766804,762908087,763624278",,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/paper-towel-roll,
product,716416162,,Peanut Butter & Jelly,5.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4694584852.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5008371049.png,,,,,,,,,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra / Lunch \/ Beach Package,Grocery Delivery | Shop Culebra,Water Taxi & Private Excursions,Grocery Delivery | Shop Culebra / Breakfast Package,Cabana Grocery Preparation,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,24276-1727054069550,,default,Peanut Butter & Jelly,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/peanut-butter--jelly,
product_option,716416162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flavors,RADIOBUTTONS,true,Peanut Butter,0.00,false,,,,,,,,,,,,,108569855,,
product_option,716416162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flavors,RADIOBUTTONS,true,Grape Jelly,0.00,false,,,,,,,,,,,,,108569855,,
product,810905838,,Pepper Steak - Golden China,15.00,,true,5,,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/810905838/5536293413.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/810905838/5536297510.jpg,,,,,,,,,,,,,,,,,,,,,,,,,"Order Food for Delivery - Culebra, PR","Food Delivery - Culebra, PR",Food Delivery Options,Food Delivery Options / Chinese food,,,,true,1,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,9a776cd4-fbb7-4223-8a9f-680374bb2e87-1768838096739,,default,Pepper Steak - Golden China,,"811019910,811015458,811009976,811019924,811009979,811019912",,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/pepper-steak-chinese,
product,763601797,,Polarized Sunglasses - Unisex,5.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5047224812.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5047226762.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5047226772.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5047182713.png,,,,,,,,,,,,,,,,,,,,<p>Polarized Unisex Retro Metal Frame - Photochromic Driving Fashion</p>,Water Taxi & Private Excursions,,,,,,,true,27,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Polarized Sunglasses - Unisex,Polarized Unisex Retro Metal Frame - Photochromic Driving Fashion,"757212279,751502039,751502034,762749330,762749337,727015098",,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/polarized-sunglasses-unisex,
product_option,763601797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunglass Type,RADIOBUTTONS,true,Polarized Sunglasses - Red,0.00,false,,,,,,,,,,,,,108569855,,
product_option,763601797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunglass Type,RADIOBUTTONS,true,WAYFANY Sunglasses,15.00,false,,,,,,,,,,,,,108569855,,
product,762755072,,Portable Bluetooth Speaker,36.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5008122307.png,,,,,,,,,,,,,,,,,,,,,,,,,,"<h1><span class=""a-size-large product-title-word-break"">Anker Soundcore 2 Bluetooth Speaker, IPX7 Waterproof, 24-Hour Playtime, Wireless Stereo Pairing, Speaker for Home, Outdoors, Travel</span></h1>",Water Taxi & Private Excursions,,,,,,,true,12,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Portable Bluetooth Speaker,"Anker Soundcore 2 Bluetooth Speaker, IPX7 Waterproof, 24-Hour Playtime, Wireless Stereo Pairing, Speaker for Home, Outdoors, Travel",,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/portable-bluetooth-speaker,
product,763644147,,Potatoes 3 lb,3.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5016427382.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5016446061.png,,,,,,,,,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra / Cookout BBQ Package,Grocery Delivery | Shop Culebra,,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Potatoes 3 lb,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/russ-potatoes-3-lb,
product_option,763644147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potatoe Type,RADIOBUTTONS,true,Small Baby Potatoes,1.00,false,,,,,,,,,,,,,108569855,,
product_option,763644147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potatoe Type,RADIOBUTTONS,true,Russ Potato Qty 3,0.00,false,,,,,,,,,,,,,108569855,,
product,751537686,,Puerto Rico Bracelet,9.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4926292435.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4926297579.jpg,,,,,,,,,,,,,,,,,,,,,,,,,Culebra Souvenirs,Cabana Grocery Preparation,,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,24276-1727054069550,,default,Puerto Rico Bracelet,,,,false,,5,false,true,166,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/puerto-rico-bracelet,
product,757212279,,Rechargeable Battery-Powered Fan,45.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4964457257.png,,,,,,,,,,,,,,,,,,,,,,,,,,"<ul><li><span class=""a-list-item"">Battery with Power Bank Function—ADUST 3 in 1 Rechargeable Battery-Powered Fan, equipped with a light, power bank, and fan, has a 20000mAh large capacity battery with a high conversion rate. 100% power can be used continuously for 12-138 hours, depending on different options. The portable camping fan has a 5V/3A Type-C input/output and a 5V/3A USB output charging port. Therefore, you can use the battery-operated fan as a large portable charger to reverse-charge 2 phones for emergency use.</span></li><li><span class=""a-list-item"">Shut off the Noisy Beeping—Enjoy all-day serenity and comfort by long-pressing the sleep mode button. With the indicator lights off, short-press the sleep mode button to achieve restful and quiet sleep.</span></li><li><span class=""a-list-item"">Remote Control & Button Operation - This portable fan can be controlled by a button on the fan base or by remote, so you don't have to go to the fan position and press the button. Fan speeds, light temperature, light brightness, timer, auto oscillation, sleep mode (turn off all indicator and response sound), all these functions can be achieved by combining base buttons and remote controls.(Note: Remove the insulating plate in the slot on the back of the remote)</span></li><li><span class=""a-list-item"">45°/90° Auto Oscillation & 270° Manual Pivoting & 360° Hanging Hook - Selectable 45°/90° oscillation provides you a comfortable and natural wind instead of straight wind(The angle can also be fixed). Our portable fan is designed with 270° manual upside down pivoting. 360° Hanging Hook design allows you to hang it anywhere and at any direction.</span></li><li><span class=""a-list-item"">4 Level of Wind Speeds - Choose from gentle airflow to a powerful gust, depending on your preference. Fully charged battery fan can be used for 12-19-32-58 hours according to the 4-3-2-1 wind speed. Whether used indoors or outdoors, it can keep you cool and keep the air flowing.</span></li><li><span class=""a-list-item"">3 Level of Light Brightness & 3 Color Temperature - This camping tent fan with LED latern can illuminate your enviroment when it's dark. 3 color temperature, warm/cold/warm&cold, provide more options to meet your preference. Choose from low brightness to high brightness, a fully charged battery fan can be used for 138-78-39 hours.</span></li><li><span class=""a-list-item"">1/2/4/8H Timer and More Functions - 4 timing options to match your different needs. Whether it’s air circulation throughout the night while sleeping, or a brief moment of coolness. If you are worried that the fan indicator light will disturb you at night, you can short press the 'Sleep Mode' button to turn off the indicator light; if you do not want to be disturbed by the fan's response sound at night, you can long press the 'Sleep Mode' button to turn off the sound.</span></li><li><span class=""a-list-item"">Excellent design for multiple scenarios - Build-in battery operated fan can keep you whole day cool and use as a lantern to bright up the darkness if you encounter extreme weather causing power outages. This portable electric fan can work while charging so you don’t have to worry about the low electricity. You can put it in house as a floor fan with rubber feets installed on the bottom, you can also use it in outdoor travel trips, carry this portable fan outside to beach for relax or to jobsite for canopy hanging.</span></li></ul>",Water Taxi & Private Excursions,,,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,24276-1727054069550,,default,Rechargeable Battery-Powered Fan,"Battery with Power Bank Function—ADUST 3 in 1 Rechargeable Battery-Powered Fan, equipped with a light, power bank, and fan, has a 20000mAh large capacity battery with a high conversion rate. 100% power can be used continuously for 12-138 hours, depending on different options. The portable camping…","763575958,757208329,762755072",,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/fan-rental,
product,762908087,,Red Solo Cups - Qty 50,12.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5010152915.png,,,,,,,,,,,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra,Water Taxi & Private Excursions,Cabana Grocery Preparation,,,,,true,23,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Red Solo Cups - Qty 50,,"762766804,762381933,716416143,762220271,751530663",,true,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/red-solo-cups-qty-50,
product,696958174,,Regular Cow Milk - 1/2 Gallon,4.99,,false,0,SHOW,1,,5,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4549726531.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4549724233.png,,,,,,,,,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra / Breakfast Package,Grocery Delivery | Shop Culebra,,,,,,false,,,,,,,#FE9800,"Hecho en Puerto Rico, Vaquería Tres Monjitas",0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,24276-1727054069550,,default,Regular Cow Milk - 1/2 Gallon,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/regular-cow-milk-1-2-gallon,
product_option,696958174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cow Milk,RADIOBUTTONS,true,Whole Milk,0.00,false,,,,,,,,,,,,,108569855,,
product_option,696958174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cow Milk,RADIOBUTTONS,true,Reduced Fat Milk,0.00,false,,,,,,,,,,,,,108569855,,
product,762212584,,Seasonings & Spices,3.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5003603251.png,,,,,,,,,,,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra / Cookout BBQ Package,Grocery Delivery | Shop Culebra,,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Seasonings & Spices,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/seasonings--spices,
product_option,762212584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seasoning and Spices,RADIOBUTTONS,true,Adobo Seasoning - 5 oz,0.00,false,,,,,,,,,,,,,108569855,,
product_option,762212584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seasoning and Spices,RADIOBUTTONS,true,Sea Salt,1.00,false,,,,,,,,,,,,,108569855,,
product_option,762212584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seasoning and Spices,RADIOBUTTONS,true,Black Pepper,1.00,false,,,,,,,,,,,,,108569855,,
product,763600814,,Shaving Cream,9.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5015625452.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5015623189.png,,,,,,,,,,,,,,,,,,,,,,,,,Water Taxi & Private Excursions,,,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Shaving Cream,,"751502518,751523751,751502068,763600805",,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/shaving-cream,
product_option,763600814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Save Cream,RADIOBUTTONS,true,Men's Shaving Cream,0.00,false,,,,,,,,,,,,,108569855,,
product_option,763600814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Save Cream,RADIOBUTTONS,true,Women's Shaving Cream,0.00,false,,,,,,,,,,,,,108569855,,
product,716417495,,Sliced Ham & Turkey - 9 oz,9.50,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4694622797.png,,,,,,,,,,,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra / Lunch \/ Beach Package,Grocery Delivery | Shop Culebra,Water Taxi & Private Excursions,Cabana Grocery Preparation,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,24276-1727054069550,,default,Sliced Ham & Turkey - 9 oz,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/sliced-ham--turkey-9-oz,
product_option,716417495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meats,DROPDOWNLIST,true,Sliced Ham,0.00,false,,,,,,,,,,,,,108569855,,
product_option,716417495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meats,DROPDOWNLIST,true,Sliced Turkey,0.00,false,,,,,,,,,,,,,108569855,,
product,762749330,,Soccer Ball with Pump,14.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5008077506.png,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""margin-left: 280px;""><span style=""font-size: 24px;""><strong>About this item</strong></span></p><ul><li><span class=""a-list-item"">Eco-Friendly 2.5mm PVC Leather: Made with durable, non-toxic 2.5mm PVC leather, this soccer ball offers a sustainable and safe choice for recreational play, perfect for adult and beginners</span></li><li><span class=""a-list-item"">Eco-Friendly Rubber Inner Bladder: Features an eco-conscious rubber bladder that enhances air retention, providing a more sustainable option for casual soccer games</span></li><li><span class=""a-list-item"">Durable Machine-Stitched Panels: Reinforced machine stitching ensures the ball maintains its shape and durability, even with frequent recreational use</span></li><li><span class=""a-list-item"">Ideal for Recreational Play: Perfect for backyard fun, school practice, and casual matches, this soccer ball is designed for use on grass, turf, and indoor surfaces</span></li><li><span class=""a-list-item"">Convenient Inflation with Ball Pump: Ships flat for easy storage and transport, and includes a ball pump for quick and hassle-free inflation when you're ready to play</span></li></ul>",Water Taxi & Private Excursions,Cabana Grocery Preparation,,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Soccer Ball with Pump,"About this item Eco-Friendly 2.5mm PVC Leather: Made with durable, non-toxic 2.5mm PVC leather, this soccer ball offers a sustainable and safe choice for recreational play, perfect for adult and beginners Eco-Friendly Rubber Inner Bladder: Features an eco-conscious rubber bladder that enhances air…",,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/soccer-ball-with-pump,
product,757182488,,Solar String Lights,7.00,,false,0,,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4964446371.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,19,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,24276-1727054069550,,default,Solar String Lights,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/solar-string-lights,
product,811019910,,Sopa China - Golden China,9.00,,false,0,,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/811019910/5537791827.png,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Intensely flavored bone and pork broth with house made noodles and vegetables</p><p><br></p><p>All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.</p>","Food Delivery - Culebra, PR","Order Food for Delivery - Culebra, PR",Food Delivery Options / Chinese food,,,,,true,54,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,9a776cd4-fbb7-4223-8a9f-680374bb2e87-1768838096739,,default,Sopa China - Golden China,"Intensely flavored bone and pork broth with house made noodles and vegetables All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.",,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/sopa-china-golden-china,
product,811011908,,Spicy Chicken - Golden China,15.00,,false,0,,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/811011908/5537769624.png,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Marinated chicken breast and peppers sauteed and served with fried rice and french fries. A classic</p><p><br></p><p>All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.</p>",,,,,,,,true,48,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Spicy Chicken - Golden China,"Marinated chicken breast and peppers sauteed and served with fried rice and french fries. A classic All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.",,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/spicy-chicken-golden-china,
product,767386077,,Stomach Relief,9.99,,false,0,SHOW,1,,,true,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5052008043.png,,,,,,,,,,,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra,Water Taxi & Private Excursions,,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Stomach Relief,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/stomach-relief,
product,716416177,,Sugars,4.99,,false,0,SHOW,1,,,true,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4694605009.png,,,,,,,,,,,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra / Breakfast Package,Grocery Delivery | Shop Culebra,,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,24276-1727054069550,,default,Sugars,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/sugars,
product_option,716416177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Falvors,RADIOBUTTONS,true,White Sugar,0.00,false,,,,,,,,,,,,,108569855,,
product_option,716416177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Falvors,RADIOBUTTONS,true,Brown Sugar,0.00,false,,,,,,,,,,,,,108569855,,
product_option,716416177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Falvors,RADIOBUTTONS,true,Turbinado Sugar,0.00,false,,,,,,,,,,,,,108569855,,
product,751502034,,Sunblock,7.99,,false,0,SHOW,1,,,true,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4926275457.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,Banana Boat Sport SPF 30. Size 3 fl oz,Water Taxi & Private Excursions,Cabana Grocery Preparation,,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,24276-1727054069550,,default,Sunblock,Banana Boat Sport SPF 30. Size 3 fl oz,,,false,,5,false,true,469,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/sunblock,
